name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,3,6,5,7,38,45,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,4,1,2,5,11,16,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,4,2,1,5,16,21,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,4,3,3,5,22,27,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,4,4,4,3,27,30,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,4,5,5,8,30,38,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,4,6,6,9,44,53,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,5,1,3,9,13,22,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,5,2,2,3,22,25,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,5,3,5,5,25,30,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,5,4,6,4,40,44,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,5,5,1,3,50,53,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,5,6,4,1,54,55,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,6,1,2,3,8,11,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,6,2,4,3,11,14,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,6,3,6,9,17,26,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,6,4,1,10,30,40,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,6,5,5,4,45,49,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/ft06.txt,2023-11-07T12:11:23.865,6,6,0,9.951750336590342e18,Branch and Bound - Carlier,55,Cmax_function,6,6,3,1,49,50,2485,0.3470201,141923073,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,1,1,2,21,344,365,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,1,2,1,53,365,418,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,1,3,5,95,435,530,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,1,4,4,55,530,585,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,1,5,3,34,585,619,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,2,1,1,21,418,439,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,2,2,4,52,439,491,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,2,3,5,16,530,546,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,2,4,3,26,557,583,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,2,5,2,71,583,654,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,3,1,4,39,199,238,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,3,2,5,98,258,356,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,3,3,2,42,365,407,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,3,4,3,31,619,650,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,3,5,1,12,650,662,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,4,1,2,77,120,197,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,4,2,1,55,206,261,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,4,3,5,79,356,435,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,4,4,3,66,491,557,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,4,5,4,77,585,662,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,5,1,1,83,0,83,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,5,2,4,34,165,199,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,5,3,3,64,199,263,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,5,4,2,19,284,303,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,5,5,5,37,629,666,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,6,1,2,54,66,120,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,6,2,3,43,120,163,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,6,3,5,79,179,258,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,6,4,1,92,261,353,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,6,5,4,62,368,430,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,7,1,4,69,17,86,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,7,2,5,77,102,179,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,7,3,2,87,197,284,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,7,4,3,87,306,393,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,7,5,1,93,439,532,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,8,1,3,38,0,38,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,8,2,1,60,146,206,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,8,3,2,41,303,344,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,8,4,4,24,344,368,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,8,5,5,83,546,629,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,9,1,4,17,0,17,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,9,2,2,49,17,66,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,9,3,5,25,77,102,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,9,4,1,44,102,146,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,9,5,3,98,393,491,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,10,1,5,77,0,77,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,10,2,4,79,86,165,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,10,3,3,43,263,306,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,10,4,2,75,407,482,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la01.txt,2023-11-07T12:11:23.833,5,10,0,1.6956168508068022e18,Branch and Bound - Carlier,666,Cmax_function,10,5,1,96,532,628,1015,0.3340438,87296633,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,1,1,1,20,0,20,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,1,2,4,87,20,107,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,1,3,2,31,394,425,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,1,4,5,76,561,637,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,1,5,3,17,637,654,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,2,1,5,25,41,66,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,2,2,3,32,66,98,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,2,3,1,24,98,122,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,2,4,2,18,135,153,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,2,5,4,81,155,236,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,3,1,2,72,0,72,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,3,2,3,23,98,121,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,3,3,5,28,138,166,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,3,4,1,58,229,287,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,3,5,4,99,315,414,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,4,1,3,86,173,259,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,4,2,2,76,260,336,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,4,3,5,97,336,433,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,4,4,1,45,460,505,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,4,5,4,90,510,600,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,5,1,5,27,14,41,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,5,2,1,42,41,83,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,5,3,4,48,107,155,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,5,4,3,17,156,173,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,5,5,2,46,348,394,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,6,1,2,67,193,260,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,6,2,1,98,287,385,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,6,3,5,48,433,481,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,6,4,4,27,483,510,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,6,5,3,62,510,572,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,7,1,5,28,166,194,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,7,2,2,12,336,348,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,7,3,4,19,464,483,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,7,4,1,80,505,585,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,7,5,3,50,585,635,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,8,1,2,63,72,135,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,8,2,1,94,135,229,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
testsFromBenchmarks/la02.txt,2023-11-07T12:17:36.443,5,10,0,5.324213126925241e18,Branch and Bound - Carlier,655,Cmax_function,8,3,3,98,259,357,2632249,372.9818304,213669549249,"Dict{String, Any}()",OK
